#TF	target
Rpn4	YDR127W
Rpn4	YBR051W
Rpn4	YER012W
Rpn4	YER012W
Rpn4	YCR108C
Rpn4	YEL022W
Rpn4	YEL022W
Rpn4	YGL012W
Rpn4	YCL055W
Rpn4	YCL055W
Rpn4	YFL023W
Rpn4	YKL138C-A
Rpn4	YCR005C
Rpn4	YCR005C
Rpn4	YER094C
Rpn4	YER094C
Rpn4	YDR152W
Rpn4	YCR082W
Rpn4	YCR082W
Rpn4	YOR052C
Rpn4	YER177W
Rpn4	YOR058C
Rpn4	YCR092C
Rpn4	YGL173C
Rpn4	YGL173C
Rpn4	YFL024C
Rpn4	YOR106W
Rpn4	YIL169C
Rpn4	YIL169C
Rpn4	YLR287C-A
Rpn4	YDR371W
Rpn4	YDR333C
Rpn4	YOR157C
Rpn4	YOR157C
Rpn4	YIL075C
Rpn4	YIL075C
Rpn4	YCL007C
Rpn4	YDR394W
Rpn4	YDR394W
Rpn4	YEL023C
Rpn4	YDL144C
Rpn4	YNL338W
Rpn4	YPL113C
Rpn4	YPL113C
Rpn4	YGL180W
Rpn4	YGL180W
Rpn4	YKL161C
Rpn4	YOL038W
Rpn4	YOL038W
Rpn4	YDR370C
Rpn4	YDR334W
Rpn4	YJL001W
Rpn4	YJL001W
Rpn4	YCR006C
Rpn4	YOR158W
Rpn4	YKL196C
Rpn4	YKL196C
Rpn4	YDL182W
Rpn4	YDL097C
Rpn4	YDL097C
Rpn4	YDR393W
Rpn4	YGR223C
Rpn4	YNL111C
Rpn4	YFR003C
Rpn4	YFR003C
Rpn4	YFR050C
Rpn4	YFR050C
Rpn4	YJR089W
Rpn4	YMR275C
Rpn4	YGR048W
Rpn4	YGR048W
Rpn4	YPR107C
Rpn4	YGL013C
Rpn4	YGL013C
Rpn4	YER163C
Rpn4	YKL054C
Mot2	YER131W
Mot2	YGL242C
Mot2	YJR056C
Mot2	YJR108W
Mot2	YJR093C
Mot2	YDL190C
Mot2	YGR113W
Mot2	YDL138W
Mot2	YLR242C
Mot2	YDR118W
Mot2	YOR194C
Mot2	YDL196W
Mot2	YJR041C
Mot2	YLR065C
Mot2	YBR280C
Mot2	YGR014W
Mot2	YJL123C
Mot2	YBR286W
Mot2	YDL061C
Mot2	YGL186C
Mot2	YHR118C
Mot2	YDR026C
Mot2	YDR050C
Mot2	YDL039C
Mot2	snR7-S
Mot2	YPL181W
Mot2	YLR067C
Mot2	YBR276C
Mot2	YKL174C
Mot2	YGR112W
Mot2	YBL073W
Mot2	YGL182C
Mga2	YOR377W
Mga2	YOR377W
Mga2	YBR004C
Mga2	YLR372W
Mga2	YKL055C
Mga2	YGL055W
Mga2	YGL055W
Mga2	YKL008C
Mga2	YGL001C
Mga2	YGR175C
Mga2	YGR175C
Mga2	YDR492W
Mga2	YDR492W
Mga2	YGL225W
Mga2	YPL145C
Mga2	YLR056W
Mga2	YIL009W
Mga2	YMR015C
Mga2	YGR036C
Mga2	YOL101C
Mga2	YOL101C
Mga2	YFL031W
Mga2	YBR183W
Mga2	YKL182W
Mga2	YKL182W
Mga2	YJL196C
Mga2	YJL196C
Mga2	YJL091C
Mga2	YBL039C
Mga2	YPL057C
Mga2	YPL057C
Mga2	YDL052C
Mga2	YMR246W
Mga2	YMR246W
Mga2	YGR177C
Sfl1	YDR539W
Sfl1	YIL162W
Sfl1	YDR441C
Sfl1	YLL052C
Sfl1	YOR219C
Sfl1	YLR125W
Sfl1	YGR249W
Sfl1	YGR156W
Sfl1	YIL006W
Sfl1	YJL012C
Sfl1	YEL010W
Sfl1	DEX2
Sfl1	YGR229C
Sfl1	YCR082W
Sfl1	YMR221C
Sfl1	YOR051C
Sfl1	YLR352W
Sfl1	tL(CAA)G1
Sfl1	YGR246C
Sfl1	YAR023C
Sfl1	YDR232W
Sfl1	YDL246C
Sfl1	YCL074W
Sfl1	YGR089W
Sfl1	YCR087C-A
Sfl1	YDL196W
Sfl1	YJL164C
Sfl1	YIL075C
Sfl1	YPL129W
Sfl1	YPR105C
Sfl1	YFL055W
Sfl1	YFR054C
Sfl1	YGR045C
Sfl1	YOR105W
Sfl1	YLR067C
Sfl1	YOR128C
Cup2	YHR055C
Cup2	YHR053C
Cup2	YJR104C
Cup2	YJR104C
Mig2	YIL115C
Mig2	YIL162W
Mig2	YIL162W
Mig2	YOL083W
Mig2	YNL137C
Mig2	YDR079W
Mig2	YML072C
Mig2	YDR078C
Mig2	YJR158W
Mig2	YDR343C
Mig2	YOL023W
Mig2	YPL043W
Mig2	YBR275C
Mig2	YJR010C-A
Mig2	YAR009C
Mig2	YDL245C
Mig2	YDR317W
Mig2	YDL092W
Mig2	YEL069C
Mig2	YBR020W
Mig2	YDL094C
Mig2	YMR283C
Mig2	YER134C
Mig2	YEL070W
Mig2	YNL136W
Mig2	YMR098C
Abf1	YDR070C
Abf1	YDR070C
Abf1	YGR129W
Abf1	YGL067W
Abf1	YPR165W
Abf1	YPR098C
Abf1	YGR053C
Abf1	YNL119W
Abf1	YNR035C
Abf1	YMR092C
Abf1	YAR066W
Abf1	YOR317W
Abf1	YEL004W
Abf1	YDR543C
Abf1	YDR348C
Abf1	YPL183C
Abf1	YJL076W
Abf1	YDL111C
Abf1	YPR018W
Abf1	YEL015W
Abf1	YDR329C
Abf1	YDR329C
Abf1	YGR161C
Abf1	YDR476C
Abf1	YDR476C
Abf1	YPL272C
Abf1	YPL272C
Abf1	YJR078W
Abf1	YHR080C
Abf1	YDR261W-A
Abf1	YMR197C
Abf1	YBL049W
Abf1	YBL049W
Abf1	YNL071W
Abf1	YNL071W
Abf1	YNL201C
Abf1	YGL006W
Abf1	YDL116W
Abf1	YHR051W
Abf1	YHR051W
Abf1	YIL143C
Abf1	YIL143C
Abf1	YGR240C
Abf1	YMR066W
Abf1	YBR063C
Abf1	YLR052W
Abf1	YMR225C
Abf1	YPR187W
Abf1	YOR230W
Abf1	YBR169C
Abf1	YBR169C
Abf1	YFR019W
Abf1	YBR279W
Abf1	YER130C
Abf1	YDR363W
Abf1	YPL206C
Abf1	YKR073C
Abf1	YNL322C
Abf1	YER004W
Abf1	YNL232W
Abf1	YMR251W-A
Abf1	YDR037W
Abf1	YGR035C
Abf1	YDL222C
Abf1	YPR016C
Abf1	YMR296C
Abf1	YMR296C
Abf1	YLR060W
Abf1	YDR483W
Abf1	YPL067C
Abf1	YHR116W
Abf1	YKL007W
Abf1	YIL048W
Abf1	YDL214C
Abf1	YOR324C
Abf1	YDL017W
Abf1	YIL121W
Abf1	YDR527W
Abf1	YGL138C
Abf1	YGR222W
Abf1	YGR121C
Abf1	YGR121C
Abf1	YBR222C
Abf1	YER146W
Abf1	YOL035C
Abf1	YOL116W
Abf1	YNL186W
Abf1	YPR110C
Abf1	YNR016C
Abf1	YCR106W
Abf1	YER123W
Abf1	YIL035C
Abf1	YBL032W
Abf1	YBL032W
Abf1	YML049C
Abf1	YGR055W
Abf1	YKL187C
Abf1	YKL187C
Abf1	YDR396W
Abf1	YGR176W
Abf1	YDR035W
Abf1	YBL063W
Abf1	YIL046W
Abf1	YBR208C
Abf1	YPR190C
Abf1	YPL228W
Abf1	YNR017W
Abf1	YDR353W
Abf1	YPL047W
Abf1	YOR383C
Abf1	YLR095C
Abf1	YLR095C
Abf1	YLL034C
Abf1	YLL034C
Abf1	YHR019C
Abf1	YDL125C
Abf1	YLL019C
Abf1	YMR122W-A
Abf1	YJR092W
Abf1	YFR031C-A
Abf1	YCL005W
Abf1	YDR262W
Abf1	YDR072C
Abf1	YIL053W
Abf1	YJR146W
Abf1	YLR390W
Abf1	YKL022C
Abf1	YGL162W
Abf1	YNL243W
Abf1	YPL239W
Abf1	YLR318W
Abf1	YBR179C
Abf1	YKL195W
Abf1	YPL188W
Abf1	YPR127W
Abf1	YLR226W
Abf1	YML015C
Abf1	YML015C
Abf1	YGR031W
Abf1	YOR322C
Abf1	YDL145C
Abf1	YNL284C-A
Abf1	YPR063C
Abf1	YKL046C
Abf1	YKL024C
Abf1	YBR262C
Abf1	YKL170W
Abf1	YHR079C
Abf1	YKL008C
Abf1	YMR291W
Abf1	YPR171W
Abf1	YLR178C
Abf1	YLR178C
Abf1	YHL029C
Abf1	YHL029C
Abf1	YJL090C
Abf1	YDR372C
Abf1	YOR184W
Abf1	YGL116W
Abf1	YPR126C
Abf1	YMR001C
Abf1	YOL166C
Abf1	YDR317W
Abf1	YLR406C
Abf1	YJL038C
Abf1	YIR010W
Abf1	YAL003W
Abf1	YMR178W
Abf1	YBL111C
Abf1	YHR198C
Abf1	YOR076C
Abf1	YIL034C
Abf1	YJL210W
Abf1	YBL015W
Abf1	YOR342C
Abf1	YAL054C
Abf1	YAL054C
Abf1	YLR124W
Abf1	YDL020C
Abf1	YDL160C
Abf1	YDR174W
Abf1	YPR202W
Abf1	YGR231C
Abf1	YIL018W
Abf1	YJL105W
Abf1	YLL037W
Abf1	YNL056W
Abf1	YOR191W
Abf1	YOL134C
Abf1	YDL025C
Abf1	YLR293C
Abf1	YLR256W-A
Abf1	YLL011W
Abf1	YPL024W
Abf1	YGL123W
Abf1	YBR290W
Abf1	YBR290W
Abf1	YMR062C
Abf1	YMR062C
Abf1	YJR134C
Abf1	YDL094C
Abf1	YDL034W
Abf1	YLR119W
Abf1	YPR062W
Abf1	YMR146C
Abf1	YGL062W
Abf1	YBR178W
Abf1	YIL012W
Abf1	YDR156W
Abf1	YPR131C
Abf1	YLR029C
Abf1	YLR333C
Abf1	YIL140W
Abf1	YDR195W
Abf1	YOR170W
Abf1	YLR139C
Abf1	YGR076C
Abf1	YNL114C
Abf1	YDR429C
Abf1	YDR463W
Abf1	YLL010C
Abf1	YDR344C
Abf1	YDR328C
Abf1	YNL104C
Abf1	YPL237W
Abf1	YKR056W
Abf1	YPR105C
Abf1	YKL030W
Abf1	YBR265W
Abf1	YHR033W
Abf1	YEL076C
Abf1	YOL140W
Abf1	YGL107C
Abf1	YGL107C
Abf1	YGR128C
Abf1	YNR020C
Abf1	YOR206W
Abf1	YOR107W
Abf1	YPR017C
Abf1	YPR017C
Abf1	YDR464W
Abf1	YER137C-A
Abf1	YOR168W
Abf1	YLR012C
Abf1	YAL063C
Abf1	YDR283C
Abf1	YHR193C
Abf1	YOR354C
Abf1	YMR143W
Abf1	YGR183C
Abf1	YGR175C
Abf1	YCR081W
Abf1	YKR072C
Abf1	YKL211C
Abf1	YKL211C
Abf1	YJL176C
Abf1	YJR127C
Abf1	YJR127C
Abf1	YLR453C
Abf1	YOR297C
Abf1	YNL196C
Abf1	YHL003C
Abf1	YDR482C
Abf1	YLL039C
Abf1	YCL017C
Abf1	YOL132W
Abf1	YCR065W
Abf1	YNR048W
Abf1	YGR204W
Abf1	YDR366C
Abf1	YGL125W
Abf1	YDL215C
Abf1	YMR026C
Abf1	YDR284C
Abf1	YEL076C-A
Abf1	YKL165C
Abf1	YPR129W
Abf1	YGR057C
Abf1	YDR220C
Abf1	YBR240C
Abf1	YHR196W
Abf1	YHR196W
Abf1	YLL067C
Abf1	YLR249W
Abf1	YPL230W
Abf1	YLR255C
Abf1	YBL056W
Abf1	YMR076C
Abf1	YBR124W
Abf1	YJR135W-A
Abf1	YOR186W
Abf1	YDR083W
Abf1	YNL139C
Abf1	YCR051W
Abf1	YGR067C
Abf1	YGR067C
Abf1	YNL313C
Abf1	YOR267C
Abf1	YJL185C
Abf1	YOR032C
Abf1	YOR091W
Abf1	YER071C
Abf1	YKR059W
Abf1	YOR063W
Abf1	YOR063W
Abf1	YLR316C
Abf1	YLR292C
Abf1	YLR292C
Abf1	YDR046C
Abf1	YDR046C
Abf1	YGR069W
Abf1	YJL092W
Abf1	YDR096W
Abf1	YJL160C
Abf1	YDR356W
Abf1	YJR145C
Abf1	YJR138W
Abf1	YDR098C-B
Abf1	YNL106C
Abf1	YFR032C-A
Abf1	YJL151C
Abf1	YNL148C
Abf1	YPL062W
Abf1	YJR094W-A
Abf1	YPR083W
Abf1	YBL033C
Abf1	YHR102W
Abf1	YCL057W
Abf1	YER184C
Abf1	YPL254W
Abf1	YPL254W
Abf1	YGR060W
Abf1	YHR041C
Abf1	YER006W
Abf1	YNL288W
Abf1	YJL008C
Abf1	YBR147W
Abf1	YJR041C
Abf1	YNL298W
Abf1	YDR276C
Abf1	YGL225W
Abf1	YHR165C
Abf1	YHR165C
Abf1	YOL040C
Abf1	YGL063W
Abf1	YAL039C
Abf1	YOR203W
Abf1	YOR261C
Abf1	YOR261C
Abf1	YMR316W
Abf1	YER125W
Abf1	YOR302W
Abf1	YGR122W
Abf1	YDR517W
Abf1	YBR197C
Abf1	YDR192C
Abf1	YDR275W
Abf1	YHR140W
Abf1	YDR295C
Abf1	YGL034C
Abf1	YKL014C
Abf1	YKL014C
Abf1	YGR197C
Abf1	YOL129W
Abf1	YML014W
Abf1	YNL102W
Abf1	YDL106C
Abf1	YDR365C
Abf1	YKR009C
Abf1	YKR009C
Abf1	tL(CAA)G2
Abf1	YPR024W
Abf1	YIL102C
Abf1	YLR259C
Abf1	YKL073W
Abf1	YDR505C
Abf1	YJL133W
Abf1	YPR178W
Abf1	YPL145C
Abf1	YDR098C-A
Abf1	YKL217W
Abf1	YDL105W
Abf1	YPL036W
Abf1	YDR172W
Abf1	YDR172W
Abf1	YER056C-A
Abf1	YBL101W-A
Abf1	YDR256C
Abf1	YNL085W
Abf1	YNL085W
Abf1	YOR050C
Abf1	YFL065C
Abf1	YBL038W
Abf1	YNL287W
Abf1	YLR061W
Abf1	YGR161W-A
Abf1	YJL078C
Abf1	YBR162C
Abf1	YBR162C
Abf1	YJL115W
Abf1	YJL152W
Abf1	YLR044C
Abf1	YLR044C
Abf1	YJL067W
Abf1	YGR251W
Abf1	YLR262C
Abf1	YFR010W
Abf1	YFR010W
Abf1	YEL017C-A
Abf1	YJL161W
Abf1	YIR021W
Abf1	YJR046W
Abf1	YOR390W
Abf1	YMR056C
Abf1	YLR115W
Abf1	YGL222C
Abf1	YDL035C
Abf1	YGR249W
Abf1	YGR249W
Abf1	YGR198W
Abf1	YBR177C
Abf1	YAR035W
Abf1	YJR026W
Abf1	YDR034C
Abf1	YOR352W
Abf1	YOR376W
Abf1	YLR294C
Abf1	YOR077W
Abf1	YEL017W
Abf1	YGR037C
Abf1	YLL066C
Abf1	YER112W
Abf1	YCL026C-A
Abf1	YLR174W
Abf1	YDR280W
Abf1	YDR346C
Abf1	YDR091C
Abf1	YMR229C
Abf1	YLR385C
Abf1	YAL060W
Abf1	YLR117C
Abf1	YBR250W
Abf1	YER185W
Abf1	YIL072W
Abf1	YIL072W
Abf1	YDL122W
Abf1	YBR218C
Abf1	YOR361C
Abf1	YGR050C
Abf1	YKR029C
Abf1	YKR029C
Abf1	YBR166C
Abf1	YBR166C
Abf1	YFR013W
Abf1	YDL014W
Abf1	YCL064C
Abf1	YDR433W
Abf1	YGL036W
Abf1	YOR326W
Abf1	YPL135W
Abf1	YBR143C
Abf1	YBR143C
Abf1	YCL058C
Abf1	YBL102W
Abf1	YDL190C
Abf1	YLR056W
Abf1	YNL193W
Abf1	YML133C
Abf1	YLR110C
Abf1	YJR062C
Abf1	YHR022C
Abf1	YDR304C
Abf1	YFL020C
Abf1	YCL001W-A
Abf1	YLR282C
Abf1	YGR157W
Abf1	YBR284W
Abf1	YNL213C
Abf1	YDR029W
Abf1	YDR029W
Abf1	YNL241C
Abf1	YAL032C
Abf1	YML100W-A
Abf1	YGR238C
Abf1	YEL011W
Abf1	YML103C
Abf1	YOR348C
Abf1	YLR059C
Abf1	YPL129W
Abf1	YNL337W
Abf1	YJL089W
Abf1	YGR123C
Abf1	YGL064C
Abf1	YJR059W
Abf1	YNL075W
Abf1	YNL258C
Abf1	YMR198W
Abf1	YMR198W
Abf1	YNR018W
Abf1	YAL044C
Abf1	YKL197C
Abf1	YFL063W
Abf1	YCL054W
Abf1	YCL054W
Abf1	YNL268W
Abf1	YIL105C
Abf1	YDR412W
Abf1	YPR082C
Abf1	YDR525W-A
Abf1	YEL012W
Abf1	YGR030C
Abf1	YGL229C
Abf1	YPR153W
Abf1	YML003W
Abf1	YML052W
Abf1	YHR050W-A
Abf1	YPR034W
Abf1	YFL016C
Abf1	YPR176C
Abf1	YDR477W
Abf1	YJL062W
Abf1	YEL033W
Abf1	YGR282C
Abf1	YMR196W
Abf1	YOR219C
Abf1	YDL026W
Abf1	YOR205C
Abf1	YER056C
Abf1	YMR060C
Abf1	YOR195W
Abf1	YIL076W
Abf1	YJL191W
Abf1	YKL173W
Abf1	YBL003C
Abf1	YGR117C
Abf1	YJR077C
Abf1	YDR376W
Abf1	YJR115W
Abf1	YBR030W
Abf1	YOR145C
Abf1	YMR317W
Abf1	YKR069W
Abf1	YDR138W
Abf1	YDR054C
Abf1	YFL008W
Abf1	YLR465C
Abf1	YLR465C
Abf1	YER188W
Abf1	YJR149W
Abf1	YJL145W
Abf1	YNR052C
Abf1	YLR173W
Abf1	YHR190W
Abf1	YLR386W
Abf1	YNL115C
Abf1	YBR112C
Abf1	YLR123C
Abf1	YOR303W
Abf1	YKL012W
Abf1	YAL041W
Abf1	YNL152W
Abf1	YCR098C
Abf1	YJL111W
Abf1	YNL244C
Abf1	YDL085W
Abf1	YDL085W
Abf1	YAR028W
Abf1	YGR214W
Abf1	YJL150W
Abf1	YPR184W
Abf1	YMR130W
Abf1	YJL153C
Abf1	YDR481C
Abf1	YDR481C
Abf1	YOR349W
Abf1	YDR320C
Abf1	YAL016W
Abf1	YDR244W
Abf1	YLR353W
Abf1	YLR264W
Abf1	YPL086C
Abf1	YDL072C
Abf1	YOR209C
Abf1	YIL049W
Abf1	YER066C-A
Abf1	YDR036C
Abf1	YPL143W
Abf1	YDR092W
Abf1	YKL135C
Abf1	YKL135C
Abf1	YMR142C
Abf1	YJL167W
Abf1	YJL053W
Abf1	YHR050W
Abf1	YLL065W
Abf1	YJL071W
Abf1	YJR010W
Abf1	YJR010W
Abf1	YHR063C
Abf1	YDR023W
Abf1	YBR277C
Abf1	YML100W
Abf1	YHR009C
Abf1	YLR279W
Abf1	YKL015W
Abf1	YNL098C
Abf1	YPL258C
Abf1	YIL036W
Abf1	YDL082W
Abf1	YLR332W
Abf1	YML119W
Abf1	YHR062C
Abf1	YPL201C
Abf1	YLR046C
Abf1	YGR248W
Abf1	YMR138W
Abf1	YOL058W
Abf1	YOL058W
Abf1	YPL025C
Abf1	YHL007C
Abf1	YLR051C
Abf1	YBL113C
Abf1	YOR202W
Abf1	YIR009W
Abf1	YOR127W
Abf1	YLR364W
Abf1	YPL013C
Abf1	YBR134W
Abf1	YGR264C
Abf1	YPL030W
Abf1	YGL234W
Abf1	YKL198C
Abf1	YDR504C
Abf1	YBL037W
Abf1	YER164W
Abf1	YDR215C
Abf1	YDR385W
Abf1	YKL106W
Abf1	YBR281C
Abf1	YBR109C
Abf1	YLL012W
Abf1	YER036C
Abf1	YLR013W
Abf1	YDR398W
Abf1	YIL077C
Abf1	YGR038W
Abf1	YDR381W
Abf1	YLL028W
Abf1	YPL266W
Abf1	YPL279C
Abf1	YGR254W
Abf1	YDR441C
Abf1	YMR121C
Abf1	YHL014C
Abf1	YIL145C
Abf1	YIL054W
Abf1	YBL112C
Abf1	YBL112C
Abf1	YOR214C
Abf1	YOR214C
Abf1	YJL149W
Abf1	YMR051C
Abf1	YKR075C
Abf1	YNL087W
Abf1	YDR325W
Abf1	YHR006W
Abf1	YGL037C
Abf1	YDR359C
Abf1	YBL041W
Abf1	YBL041W
Abf1	YKL045W
Abf1	YHR162W
Abf1	YLR262C-A
Abf1	YFR020W
Abf1	YML013W
Abf1	YBR029C
Abf1	YBR029C
Abf1	YDR375C
Abf1	YOR152C
Abf1	YDL136W
Abf1	YLR375W
Abf1	YDR261C-C
Abf1	YJL068C
Abf1	YKL023W
Abf1	YGL011C
Abf1	YLR463C
Abf1	YER138W-A
Abf1	YPL001W
Abf1	YJR119C
Abf1	YDR047W
Abf1	YER037W
Abf1	YBR159W
Abf1	YBR159W
Abf1	YMR063W
Abf1	YOR210W
Abf1	YIL032C
Abf1	YLR058C
Abf1	YLR403W
Abf1	YHR145C
Abf1	YFR053C
Abf1	YOR212W
Abf1	YDR373W
Abf1	YBL066C
Abf1	YOR057W
Abf1	YFR035C
Abf1	YCL035C
Abf1	YDL049C
Abf1	YNL235C
Abf1	YJL107C
Abf1	YOL092W
Abf1	YEL037C
Abf1	YHR139C-A
Abf1	YIL062C
Abf1	YNL336W
Abf1	YAL017W
Abf1	YEL005C
Abf1	YIR017C
Abf1	YDL209C
Abf1	YMR199W
Abf1	YGR184C
Abf1	YKL039W
Abf1	YCR093W
Abf1	YIL057C
Abf1	YMR205C
Abf1	YKR008W
Abf1	YDR265W
Abf1	YNL131W
Abf1	YNL312W
Abf1	YHR120W
Abf1	YDR365W-A
Abf1	YBL007C
Abf1	YBL007C
Abf1	YNR064C
Abf1	YNR064C
Abf1	YER159C
Abf1	YBR301W
Abf1	YPL017C
Abf1	YML004C
Abf1	YKL016C
Abf1	snR14
Abf1	YNL267W
Abf1	YNL267W
Abf1	YOR185C
Abf1	YBR264C
Abf1	YBR264C
Abf1	YNL040W
Abf1	YIL003W
Abf1	YIL003W
Abf1	YPR144C
Abf1	YDL180W
Abf1	YJL168C
Abf1	YER007C-A
Abf1	YLR116W
Abf1	YJL121C
Abf1	YPL212C
Abf1	YGL114W
Abf1	YPL224C
Abf1	YOL077C
Abf1	YOL077C
Abf1	YJL201W
Abf1	YMR083W
Abf1	YGR086C
Abf1	YPR001W
Abf1	YLL033W
Abf1	YHL049C
Abf1	YPR104C
Abf1	YPL244C
Abf1	YKL182W
Abf1	YKL182W
Abf1	YIR018W
Abf1	YIL114C
Abf1	YMR194C-A
Abf1	YLR380W
Abf1	YGR194C
Abf1	YKL184W
Abf1	YHR163W
Abf1	YML009C
Abf1	YDL133W
Abf1	YBL103C
Abf1	YBL103C
Abf1	YMR250W
Abf1	YIL052C
Abf1	YDR302W
Abf1	YOL017W
Abf1	YOL017W
Abf1	YHR005C
Abf1	YER018C
Abf1	YLR301W
Abf1	YDL130W
Abf1	YDR082W
Abf1	YDL221W
Abf1	YHR161C
Abf1	YKL027W
Abf1	YOR290C
Abf1	YLR281C
Abf1	YLR114C
Abf1	YOL068C
Abf1	YDR267C
Abf1	YBR139W
Abf1	YPL241C
Abf1	YNL063W
Abf1	YLR439W
Abf1	YFL023W
Abf1	YFL023W
Abf1	YBR138C
Abf1	YFL032W
Abf1	YDR245W
Abf1	YDR212W
Abf1	YBR031W
Abf1	YBR225W
Abf1	YHR174W
Abf1	YKL020C
Abf1	YLR283W
Abf1	YER094C
Abf1	YDR061W
Abf1	YBL005W
Abf1	YIL016W
Abf1	YOL143C
Abf1	YDR404C
Abf1	YOR078W
Abf1	YOR078W
Abf1	YOR058C
Abf1	YOR058C
Abf1	YMR302C
Abf1	YBL104C
Abf1	YBR095C
Abf1	YBR095C
Abf1	YIL004C
Abf1	YGL128C
Abf1	YCR092C
Abf1	YHR052W
Abf1	YMR004W
Abf1	YER017C
Abf1	YNL308C
Abf1	YHR044C
Abf1	YHR044C
Abf1	YFL024C
Abf1	YJR091C
Abf1	YOR237W
Abf1	YGL194C
Abf1	YMR135C
Abf1	YMR236W
Abf1	YGL126W
Abf1	YDR044W
Abf1	YLR118C
Abf1	YKR057W
Abf1	YDR169C
Abf1	YNL140C
Abf1	YGL113W
Abf1	YEL077C
Abf1	YDR333C
Abf1	YNR001C
Abf1	YIL116W
Abf1	YOR338W
Abf1	YLR467W
Abf1	YER088C
Abf1	YER172C
Abf1	YKL042W
Abf1	YDR360W
Abf1	YDL196W
Abf1	YPR172W
Abf1	YPR172W
Abf1	YMR107W
Abf1	YCL063W
Abf1	YJL192C
Abf1	YJR150C
Abf1	YJR150C
Abf1	YHR177W
Abf1	YPR013C
Abf1	YAL042W
Abf1	YIL007C
Abf1	YOR030W
Abf1	YKL167C
Abf1	YKL167C
Abf1	YMR070W
Abf1	YML083C
Abf1	YDR188W
Abf1	YNR034W-A
Abf1	YDR296W
Abf1	YDR296W
Abf1	YCR049C
Abf1	YNL057W
Abf1	YNL045W
Abf1	YNL120C
Abf1	YBR080C
Abf1	YBR080C
Abf1	YNL207W
Abf1	YLL043W
Abf1	YFL064C
Abf1	YGL137W
Abf1	YMR234W
Abf1	YNL212W
Abf1	YHR005C-A
Abf1	YGR141W
Abf1	YLR454W
Abf1	snR57
Abf1	YLR261C
Abf1	YBR096W
Abf1	YBR096W
Abf1	YJR042W
Abf1	YDR322C-A
Abf1	YLR390W-A
Abf1	YDR017C
Abf1	YBR146W
Abf1	YKL053W
Abf1	YLR278C
Abf1	YGR186W
Abf1	YDR099W
Abf1	YNL278W
Abf1	YMR216C
Abf1	YDR274C
Abf1	YDR173C
Abf1	YBR085C-A
Abf1	YBL039C
Abf1	YOR293W
Abf1	YLR399C
Abf1	YHL004W
Abf1	YLR356W
Abf1	YJR116W
Abf1	YJL058C
Abf1	YFR015C
Abf1	YPR064W
Abf1	YDR334W
Abf1	YGR295C
Abf1	YMR144W
Abf1	YFR031C
Abf1	YNL233W
Abf1	YOL021C
Abf1	YER062C
Abf1	YCR068W
Abf1	YGL118C
Abf1	YLL020C
Abf1	YPL031C
Abf1	YOR158W
Abf1	YDR445C
Abf1	YHR091C
Abf1	YDL131W
Abf1	YBR163W
Abf1	YBR163W
Abf1	YDR432W
Abf1	YER145C
Abf1	YMR136W
Abf1	YBR231C
Abf1	YHR131C
Abf1	YGR087C
Abf1	YNL036W
Abf1	YNL005C
Abf1	YHL039W
Abf1	YPR005C
Abf1	YAR003W
Abf1	YFL062W
Abf1	YPL093W
Abf1	YNL077W
Abf1	YNL255C
Abf1	YNL255C
Abf1	YPL160W
Abf1	YDR208W
Abf1	YDR456W
Abf1	YDR456W
Abf1	YGL190C
Abf1	YDR008C
Abf1	YBL019W
Abf1	YBR012W-B
Abf1	YLR175W
Abf1	YMR201C
Abf1	YMR201C
Abf1	YML101C
Abf1	YNL103W
Abf1	YHR117W
Abf1	YOR304W
Abf1	YGL196W
Abf1	YOR233W
Abf1	YIL067C
Abf1	YLR222C
Abf1	YLR222C
Abf1	YNL113W
Abf1	YGL025C
Abf1	YDL005C
Abf1	YEL027W
Abf1	YOR146W
Abf1	YML120C
Abf1	YGL209W
Abf1	YBR145W
Abf1	YIL031W
Abf1	YPR135W
Abf1	YBR233W
Abf1	YBR233W
Abf1	YOL086C
Abf1	YOL086C
Abf1	YBR220C
Abf1	YLR317W
Abf1	YMR316C-A
Abf1	YER165W
Abf1	YNL327W
Abf1	YHR034C
Abf1	YDR338C
Abf1	YDR365W-B
Abf1	YCL032W
Abf1	YCR102W-A
Abf1	YDR034C-A
Abf1	YDR510W
Abf1	YGR032W
Abf1	YLR327C
Abf1	YBR116C
Abf1	YLR142W
Abf1	YNL222W
Abf1	YLR291C
Abf1	YBR293W
Abf1	YBR293W
Abf1	YPL150W
Abf1	YBR021W
Abf1	YBR021W
Abf1	YMR094W
Abf1	YGR174C
Abf1	YML107C
Abf1	YML107C
Abf1	YIL047C
Abf1	YER173W
Abf1	YHR130C
Abf1	YNL117W
Abf1	YNL117W
Abf1	YLR057W
Abf1	YFR034C
Abf1	YDL172C
Abf1	YDR418W
Abf1	YPL066W
Abf1	YPL180W
Abf1	YJL037W
Abf1	YJL037W
Abf1	YOR059C
Abf1	YMR109W
Abf1	YNL251C
Abf1	YNL058C
Abf1	YNR002C
Abf1	YKL032C
Abf1	YPL262W
Abf1	YDL193W
Abf1	YER048W-A
Abf1	YOR027W
Abf1	YOR027W
Abf1	YML090W
Abf1	YCR085W
Abf1	YLR373C
Abf1	YBR221C
Abf1	YDL148C
Abf1	YJL162C
Abf1	YNL307C
Abf1	YFL017W-A
Abf1	YOL019W
